date,state,district,pincode,bio_age_5_17,bio_age_17_
27-08-2025,Karnataka,Bangalore,560003,0,1
27-08-2025,Karnataka,Bangalore,560033,0,1
27-08-2025,Karnataka,Bangalore,560083,0,2
06-09-2025,Karnataka,Bangalore,562110,0,1
31-08-2025,Karnataka,Bangalore,560001,0,1
31-08-2025,Karnataka,Bangalore,560017,0,2
31-08-2025,Karnataka,Bangalore,560027,0,1
31-08-2025,Karnataka,Bangalore,560087,0,1
19-08-2025,Karnataka,Bangalore,561203,0,2
15-08-2025,Karnataka,Bangalore,560032,0,4
15-08-2025,Karnataka,Bangalore,560034,0,1
15-08-2025,Karnataka,Bangalore,560040,1,7
15-08-2025,Karnataka,Bangalore,560063,0,1
15-08-2025,Karnataka,Bangalore,560066,0,1
15-08-2025,Karnataka,Bangalore,560072,0,1
15-08-2025,Karnataka,Bangalore,560077,0,3
15-08-2025,Karnataka,Bangalore,560079,1,6
15-08-2025,Karnataka,Bangalore,560082,0,1
15-08-2025,Karnataka,Bangalore,560100,0,3
15-08-2025,Karnataka,Bangalore,560103,0,5
14-08-2025,Karnataka,Bangalore,560006,0,1
01-08-2025,Karnataka,Bangalore,560004,0,1
03-08-2025,Karnataka,Bangalore,560017,0,1
03-08-2025,Karnataka,Bangalore,560033,0,1
03-08-2025,Karnataka,Bangalore,560040,0,1
02-08-2025,Karnataka,Bangalore,560082,0,1
09-08-2025,Karnataka,Bangalore,560012,0,1
09-08-2025,Karnataka,Bangalore,562110,0,1
17-08-2025,Karnataka,Bangalore,560033,0,2
18-08-2025,Karnataka,Bangalore,560063,0,2
02-09-2025,Karnataka,Bangalore,560089,0,6
26-08-2025,Karnataka,Bangalore,560046,0,3
11-08-2025,Karnataka,Bangalore,560104,0,2
10-08-2025,Karnataka,Bangalore,560093,0,3
10-08-2025,Karnataka,Bangalore,560103,0,2
05-07-2025,Karnataka,Bangalore,560042,0,1
05-07-2025,Karnataka,Bangalore,562111,0,1
07-07-2025,Karnataka,Bangalore,560093,0,4
07-07-2025,Karnataka,Bangalore,561203,0,3
02-07-2025,Karnataka,Bangalore,560014,0,2
30-06-2025,Karnataka,Bangalore,562110,0,2
30-06-2025,Karnataka,Bangalore,562129,0,1
25-06-2025,Karnataka,Bangalore,560012,0,1
25-06-2025,Karnataka,Bangalore,560063,0,1
28-06-2025,Karnataka,Bangalore,560089,0,1
27-06-2025,Karnataka,Bangalore,560009,0,1
01-07-2025,Karnataka,Bangalore,560071,0,1
06-07-2025,Karnataka,Bangalore,560015,0,1
06-07-2025,Karnataka,Bangalore,560105,0,3
04-07-2025,Karnataka,Bangalore,560055,0,1
29-06-2025,Karnataka,Bangalore,560051,0,1
09-10-2025,Karnataka,Bangalore,560002,1,9
09-10-2025,Karnataka,Bangalore,560010,4,5
09-10-2025,Karnataka,Bangalore,560011,0,12
09-10-2025,Karnataka,Bangalore,560013,1,2
09-10-2025,Karnataka,Bangalore,560019,1,7
09-10-2025,Karnataka,Bangalore,560022,1,10
09-10-2025,Karnataka,Bangalore,560027,2,7
09-10-2025,Karnataka,Bangalore,560030,3,7
09-10-2025,Karnataka,Bangalore,560036,2,8
09-10-2025,Karnataka,Bangalore,560041,3,7
09-10-2025,Karnataka,Bangalore,560047,1,12
09-10-2025,Karnataka,Bangalore,560051,4,10
09-10-2025,Karnataka,Bangalore,560061,2,7
09-10-2025,Karnataka,Bangalore,560065,0,2
09-10-2025,Karnataka,Bangalore,560067,2,4
09-10-2025,Karnataka,Bangalore,560072,1,8
09-10-2025,Karnataka,Bangalore,560084,1,10
09-10-2025,Karnataka,Bangalore,560089,0,7
09-10-2025,Karnataka,Bangalore,560090,1,6
09-10-2025,Karnataka,Bangalore,560091,5,17
09-10-2025,Karnataka,Bangalore,560092,0,6
09-10-2025,Karnataka,Bangalore,560096,1,9
09-10-2025,Karnataka,Bangalore,560098,0,6
09-10-2025,Karnataka,Bangalore,560100,2,6
09-10-2025,Karnataka,Bangalore,562123,6,7
09-10-2025,Karnataka,Bangalore,562130,0,9
24-10-2025,Karnataka,Bangalore,560004,0,10
24-10-2025,Karnataka,Bangalore,560011,3,7
24-10-2025,Karnataka,Bangalore,560016,2,8
24-10-2025,Karnataka,Bangalore,560023,0,14
24-10-2025,Karnataka,Bangalore,560025,0,1
24-10-2025,Karnataka,Bangalore,560026,2,21
24-10-2025,Karnataka,Bangalore,560029,2,5
24-10-2025,Karnataka,Bangalore,560030,0,5
24-10-2025,Karnataka,Bangalore,560036,0,2
24-10-2025,Karnataka,Bangalore,560039,2,4
24-10-2025,Karnataka,Bangalore,560043,1,15
24-10-2025,Karnataka,Bangalore,560048,2,4
24-10-2025,Karnataka,Bangalore,560053,1,6
24-10-2025,Karnataka,Bangalore,560054,2,9
24-10-2025,Karnataka,Bangalore,560059,0,1
24-10-2025,Karnataka,Bangalore,560075,0,5
24-10-2025,Karnataka,Bangalore,560076,3,7
24-10-2025,Karnataka,Bangalore,560080,0,2
24-10-2025,Karnataka,Bangalore,560086,0,12
24-10-2025,Karnataka,Bangalore,560093,1,8
24-10-2025,Karnataka,Bangalore,560105,0,3
24-10-2025,Karnataka,Bangalore,562149,1,5
25-10-2025,Karnataka,Bangalore,560003,1,6
25-10-2025,Karnataka,Bangalore,560008,0,4
25-10-2025,Karnataka,Bangalore,560016,2,13
25-10-2025,Karnataka,Bangalore,560017,3,11
25-10-2025,Karnataka,Bangalore,560024,0,2
25-10-2025,Karnataka,Bangalore,560025,0,1
25-10-2025,Karnataka,Bangalore,560028,0,4
25-10-2025,Karnataka,Bangalore,560033,0,7
25-10-2025,Karnataka,Bangalore,560041,1,4
25-10-2025,Karnataka,Bangalore,560058,3,11
25-10-2025,Karnataka,Bangalore,560062,4,4
25-10-2025,Karnataka,Bangalore,560066,8,4
25-10-2025,Karnataka,Bangalore,560068,5,14
25-10-2025,Karnataka,Bangalore,560070,5,5
25-10-2025,Karnataka,Bangalore,560073,3,9
25-10-2025,Karnataka,Bangalore,560093,1,2
25-10-2025,Karnataka,Bangalore,560104,1,1
25-10-2025,Karnataka,Bangalore,560105,5,4
25-10-2025,Karnataka,Bangalore,562125,3,2
11-11-2025,Karnataka,Bangalore,560002,0,5
11-11-2025,Karnataka,Bangalore,560004,2,3
11-11-2025,Karnataka,Bangalore,560006,0,3
11-11-2025,Karnataka,Bangalore,560021,1,21
11-11-2025,Karnataka,Bangalore,560030,3,6
11-11-2025,Karnataka,Bangalore,560032,19,35
11-11-2025,Karnataka,Bangalore,560033,2,8
11-11-2025,Karnataka,Bangalore,560034,0,4
11-11-2025,Karnataka,Bangalore,560039,8,2
11-11-2025,Karnataka,Bangalore,560042,1,0
11-11-2025,Karnataka,Bangalore,560052,0,2
11-11-2025,Karnataka,Bangalore,560057,2,3
11-11-2025,Karnataka,Bangalore,560063,0,1
11-11-2025,Karnataka,Bangalore,560064,6,11
11-11-2025,Karnataka,Bangalore,560086,1,8
11-11-2025,Karnataka,Bangalore,560088,1,1
11-11-2025,Karnataka,Bangalore,560090,3,5
11-11-2025,Karnataka,Bangalore,560091,14,26
11-11-2025,Karnataka,Bangalore,560092,2,15
11-11-2025,Karnataka,Bangalore,560093,2,2
11-11-2025,Karnataka,Bangalore,560097,2,13
11-11-2025,Karnataka,Bangalore,560098,1,3
11-11-2025,Karnataka,Bangalore,560105,0,12
12-11-2025,Karnataka,Bangalore,560001,2,9
12-11-2025,Karnataka,Bangalore,560022,3,7
12-11-2025,Karnataka,Bangalore,560026,10,37
12-11-2025,Karnataka,Bangalore,560028,0,1
12-11-2025,Karnataka,Bangalore,560032,15,22
12-11-2025,Karnataka,Bangalore,560045,14,30
12-11-2025,Karnataka,Bangalore,560048,0,4
12-11-2025,Karnataka,Bangalore,560053,2,3
12-11-2025,Karnataka,Bangalore,560068,9,28
12-11-2025,Karnataka,Bangalore,560071,0,1
12-11-2025,Karnataka,Bangalore,560072,4,11
12-11-2025,Karnataka,Bangalore,560078,9,16
12-11-2025,Karnataka,Bangalore,560083,2,5
12-11-2025,Karnataka,Bangalore,560089,0,3
12-11-2025,Karnataka,Bangalore,560093,3,3
12-11-2025,Karnataka,Bangalore,561203,0,1
12-11-2025,Karnataka,Bangalore,562130,9,7
13-10-2025,Karnataka,Bangalore,560002,1,6
13-10-2025,Karnataka,Bangalore,560005,3,2
13-10-2025,Karnataka,Bangalore,560011,0,10
13-10-2025,Karnataka,Bangalore,560018,7,10
13-10-2025,Karnataka,Bangalore,560030,3,7
13-10-2025,Karnataka,Bangalore,560035,1,7
13-10-2025,Karnataka,Bangalore,560036,0,10
13-10-2025,Karnataka,Bangalore,560038,0,3
13-10-2025,Karnataka,Bangalore,560054,1,2
13-10-2025,Karnataka,Bangalore,560062,1,8
13-10-2025,Karnataka,Bangalore,560064,2,13
13-10-2025,Karnataka,Bangalore,560080,0,1
13-10-2025,Karnataka,Bangalore,560082,0,1
13-10-2025,Karnataka,Bangalore,560086,1,7
13-10-2025,Karnataka,Bangalore,560092,1,5
13-10-2025,Karnataka,Bangalore,560102,0,3
13-10-2025,Karnataka,Bangalore,562130,2,7
12-10-2025,Karnataka,Bangalore,560001,0,6
12-10-2025,Karnataka,Bangalore,560003,1,1
12-10-2025,Karnataka,Bangalore,560010,0,4
12-10-2025,Karnataka,Bangalore,560017,0,4
12-10-2025,Karnataka,Bangalore,560018,2,5
12-10-2025,Karnataka,Bangalore,560022,2,6
12-10-2025,Karnataka,Bangalore,560038,1,4
12-10-2025,Karnataka,Bangalore,560039,1,8
12-10-2025,Karnataka,Bangalore,560040,1,7
12-10-2025,Karnataka,Bangalore,560041,0,2
12-10-2025,Karnataka,Bangalore,560059,1,1
12-10-2025,Karnataka,Bangalore,560075,2,1
12-10-2025,Karnataka,Bangalore,560084,0,5
12-10-2025,Karnataka,Bangalore,560092,0,1
12-10-2025,Karnataka,Bangalore,560094,1,2
16-10-2025,Karnataka,Bangalore,560002,0,8
16-10-2025,Karnataka,Bangalore,560006,3,2
16-10-2025,Karnataka,Bangalore,560017,0,2
16-10-2025,Karnataka,Bangalore,560026,8,32
16-10-2025,Karnataka,Bangalore,560027,3,7
16-10-2025,Karnataka,Bangalore,560029,2,7
16-10-2025,Karnataka,Bangalore,560030,2,13
16-10-2025,Karnataka,Bangalore,560035,1,5
16-10-2025,Karnataka,Bangalore,560037,3,6
16-10-2025,Karnataka,Bangalore,560038,2,5
16-10-2025,Karnataka,Bangalore,560041,0,2
16-10-2025,Karnataka,Bangalore,560045,14,62
16-10-2025,Karnataka,Bangalore,560048,0,8
16-10-2025,Karnataka,Bangalore,560050,0,3
16-10-2025,Karnataka,Bangalore,560059,1,3
16-10-2025,Karnataka,Bangalore,560062,0,7
16-10-2025,Karnataka,Bangalore,560070,4,12
16-10-2025,Karnataka,Bangalore,560071,0,1
16-10-2025,Karnataka,Bangalore,560073,2,6
16-10-2025,Karnataka,Bangalore,560079,4,12
16-10-2025,Karnataka,Bangalore,560084,1,20
16-10-2025,Karnataka,Bangalore,560085,1,10
16-10-2025,Karnataka,Bangalore,560091,24,19
16-10-2025,Karnataka,Bangalore,560093,0,5
16-10-2025,Karnataka,Bangalore,560095,0,2
16-10-2025,Karnataka,Bangalore,560098,0,4
16-10-2025,Karnataka,Bangalore,560104,0,1
16-10-2025,Karnataka,Bangalore,562107,3,2
16-10-2025,Karnataka,Bangalore,562130,0,5
16-10-2025,Karnataka,Bangalore,562157,0,5
15-10-2025,Karnataka,Bangalore,560003,1,11
15-10-2025,Karnataka,Bangalore,560009,0,2
15-10-2025,Karnataka,Bangalore,560019,0,4
15-10-2025,Karnataka,Bangalore,560020,1,1
15-10-2025,Karnataka,Bangalore,560026,3,33
15-10-2025,Karnataka,Bangalore,560033,2,6
15-10-2025,Karnataka,Bangalore,560036,5,7
15-10-2025,Karnataka,Bangalore,560037,2,13
15-10-2025,Karnataka,Bangalore,560040,3,12
15-10-2025,Karnataka,Bangalore,560046,1,6
15-10-2025,Karnataka,Bangalore,560058,6,13
15-10-2025,Karnataka,Bangalore,560060,3,16
15-10-2025,Karnataka,Bangalore,560062,7,16
15-10-2025,Karnataka,Bangalore,560075,1,6
15-10-2025,Karnataka,Bangalore,560076,1,18
15-10-2025,Karnataka,Bangalore,560084,1,17
15-10-2025,Karnataka,Bangalore,560085,1,8
15-10-2025,Karnataka,Bangalore,560089,1,2
15-10-2025,Karnataka,Bangalore,560091,6,15
15-10-2025,Karnataka,Bangalore,560096,1,10
15-10-2025,Karnataka,Bangalore,560098,0,3
15-10-2025,Karnataka,Bangalore,562130,1,8
08-11-2025,Karnataka,Bangalore,560001,2,3
08-11-2025,Karnataka,Bangalore,560006,2,5
08-11-2025,Karnataka,Bangalore,560010,8,9
08-11-2025,Karnataka,Bangalore,560013,1,3
08-11-2025,Karnataka,Bangalore,560014,0,3
08-11-2025,Karnataka,Bangalore,560016,2,16
08-11-2025,Karnataka,Bangalore,560019,1,1
08-11-2025,Karnataka,Bangalore,560020,0,2
08-11-2025,Karnataka,Bangalore,560021,7,11
08-11-2025,Karnataka,Bangalore,560025,0,1
08-11-2025,Karnataka,Bangalore,560026,4,24
08-11-2025,Karnataka,Bangalore,560033,4,8
08-11-2025,Karnataka,Bangalore,560038,0,3
08-11-2025,Karnataka,Bangalore,560046,1,5
08-11-2025,Karnataka,Bangalore,560048,1,8
08-11-2025,Karnataka,Bangalore,560059,0,4
08-11-2025,Karnataka,Bangalore,560060,2,6
08-11-2025,Karnataka,Bangalore,560064,6,18
08-11-2025,Karnataka,Bangalore,560066,4,8
08-11-2025,Karnataka,Bangalore,560078,8,14
08-11-2025,Karnataka,Bangalore,560079,4,23
08-11-2025,Karnataka,Bangalore,560085,12,11
08-11-2025,Karnataka,Bangalore,560086,6,6
08-11-2025,Karnataka,Bangalore,560103,3,1
08-11-2025,Karnataka,Bangalore,560104,0,3
30-10-2025,Karnataka,Bangalore,560005,2,8
30-10-2025,Karnataka,Bangalore,560013,1,3
30-10-2025,Karnataka,Bangalore,560017,1,2
30-10-2025,Karnataka,Bangalore,560018,0,9
30-10-2025,Karnataka,Bangalore,560022,0,7
30-10-2025,Karnataka,Bangalore,560026,5,30
30-10-2025,Karnataka,Bangalore,560034,1,5
30-10-2025,Karnataka,Bangalore,560035,0,5
30-10-2025,Karnataka,Bangalore,560037,3,10
30-10-2025,Karnataka,Bangalore,560045,8,38
30-10-2025,Karnataka,Bangalore,560064,6,22
30-10-2025,Karnataka,Bangalore,560067,0,7
30-10-2025,Karnataka,Bangalore,560069,0,3
30-10-2025,Karnataka,Bangalore,560096,1,5
30-10-2025,Karnataka,Bangalore,562149,1,5
29-10-2025,Karnataka,Bangalore,560003,0,5
29-10-2025,Karnataka,Bangalore,560008,1,23
29-10-2025,Karnataka,Bangalore,560015,0,2
29-10-2025,Karnataka,Bangalore,560020,0,5
29-10-2025,Karnataka,Bangalore,560024,2,3
29-10-2025,Karnataka,Bangalore,560032,5,18
29-10-2025,Karnataka,Bangalore,560034,0,5
29-10-2025,Karnataka,Bangalore,560045,15,36
29-10-2025,Karnataka,Bangalore,560046,0,6
29-10-2025,Karnataka,Bangalore,560054,0,9
29-10-2025,Karnataka,Bangalore,560059,0,2
29-10-2025,Karnataka,Bangalore,560066,2,9
29-10-2025,Karnataka,Bangalore,560068,6,22
29-10-2025,Karnataka,Bangalore,560072,2,11
29-10-2025,Karnataka,Bangalore,560089,0,3
29-10-2025,Karnataka,Bangalore,560090,0,5
29-10-2025,Karnataka,Bangalore,560091,3,23
29-10-2025,Karnataka,Bangalore,560094,2,3
29-10-2025,Karnataka,Bangalore,562107,1,5
31-10-2025,Karnataka,Bangalore,560004,0,3
31-10-2025,Karnataka,Bangalore,560010,1,9
31-10-2025,Karnataka,Bangalore,560013,0,4
31-10-2025,Karnataka,Bangalore,560021,1,13
31-10-2025,Karnataka,Bangalore,560040,4,8
31-10-2025,Karnataka,Bangalore,560042,0,1
31-10-2025,Karnataka,Bangalore,560050,0,2
31-10-2025,Karnataka,Bangalore,560057,0,3
31-10-2025,Karnataka,Bangalore,560068,4,18
31-10-2025,Karnataka,Bangalore,560076,2,8
31-10-2025,Karnataka,Bangalore,560082,1,3
31-10-2025,Karnataka,Bangalore,560084,1,9
31-10-2025,Karnataka,Bangalore,560085,3,14
31-10-2025,Karnataka,Bangalore,560096,2,10
31-10-2025,Karnataka,Bangalore,560097,4,9
31-10-2025,Karnataka,Bangalore,560100,4,9
31-10-2025,Karnataka,Bangalore,560103,0,1
31-10-2025,Karnataka,Bangalore,562130,0,2
09-11-2025,Karnataka,Bangalore,560001,0,1
09-11-2025,Karnataka,Bangalore,560016,0,4
09-11-2025,Karnataka,Bangalore,560028,0,1
09-11-2025,Karnataka,Bangalore,560032,2,7
09-11-2025,Karnataka,Bangalore,560038,0,2
09-11-2025,Karnataka,Bangalore,560045,2,8
09-11-2025,Karnataka,Bangalore,560046,0,1
09-11-2025,Karnataka,Bangalore,560050,0,1
09-11-2025,Karnataka,Bangalore,560070,0,2
09-11-2025,Karnataka,Bangalore,560072,3,6
09-11-2025,Karnataka,Bangalore,560084,4,3
09-11-2025,Karnataka,Bangalore,560090,1,2
09-11-2025,Karnataka,Bangalore,560091,3,6
09-11-2025,Karnataka,Bangalore,560102,1,2
09-11-2025,Karnataka,Bangalore,562157,0,1
10-11-2025,Karnataka,Bangalore,560002,2,7
10-11-2025,Karnataka,Bangalore,560003,0,6
10-11-2025,Karnataka,Bangalore,560005,2,4
10-11-2025,Karnataka,Bangalore,560016,2,17
10-11-2025,Karnataka,Bangalore,560020,0,2
10-11-2025,Karnataka,Bangalore,560024,1,3
10-11-2025,Karnataka,Bangalore,560026,8,24
10-11-2025,Karnataka,Bangalore,560029,1,5
10-11-2025,Karnataka,Bangalore,560030,1,9
10-11-2025,Karnataka,Bangalore,560048,1,3
10-11-2025,Karnataka,Bangalore,560056,0,11
10-11-2025,Karnataka,Bangalore,560058,8,12
10-11-2025,Karnataka,Bangalore,560060,3,13
10-11-2025,Karnataka,Bangalore,560077,2,12
10-11-2025,Karnataka,Bangalore,560087,1,1
10-11-2025,Karnataka,Bangalore,562107,1,7
10-11-2025,Karnataka,Bangalore,562149,1,3
15-11-2025,Karnataka,Bangalore,560001,0,8
15-11-2025,Karnataka,Bangalore,560010,4,12
15-11-2025,Karnataka,Bangalore,560013,3,3
15-11-2025,Karnataka,Bangalore,560016,1,13
15-11-2025,Karnataka,Bangalore,560019,0,2
15-11-2025,Karnataka,Bangalore,560020,0,2
15-11-2025,Karnataka,Bangalore,560021,7,7
15-11-2025,Karnataka,Bangalore,560023,0,10
15-11-2025,Karnataka,Bangalore,560037,9,16
15-11-2025,Karnataka,Bangalore,560038,2,5
15-11-2025,Karnataka,Bangalore,560041,1,3
15-11-2025,Karnataka,Bangalore,560051,2,8
15-11-2025,Karnataka,Bangalore,560069,0,4
15-11-2025,Karnataka,Bangalore,560072,1,13
15-11-2025,Karnataka,Bangalore,560086,2,9
15-11-2025,Karnataka,Bangalore,560090,3,6
15-11-2025,Karnataka,Bangalore,560094,3,3
15-11-2025,Karnataka,Bangalore,561203,2,1
15-11-2025,Karnataka,Bangalore,562107,2,6
15-11-2025,Karnataka,Bangalore,562110,1,0
15-11-2025,Karnataka,Bangalore,562130,0,8
14-11-2025,Karnataka,Bangalore,560002,1,2
14-11-2025,Karnataka,Bangalore,560003,1,6
14-11-2025,Karnataka,Bangalore,560004,0,5
14-11-2025,Karnataka,Bangalore,560013,4,0
14-11-2025,Karnataka,Bangalore,560019,0,4
14-11-2025,Karnataka,Bangalore,560027,1,8
14-11-2025,Karnataka,Bangalore,560033,2,11
14-11-2025,Karnataka,Bangalore,560034,0,1
14-11-2025,Karnataka,Bangalore,560035,0,4
14-11-2025,Karnataka,Bangalore,560050,1,5
14-11-2025,Karnataka,Bangalore,560057,1,6
14-11-2025,Karnataka,Bangalore,560061,0,9
14-11-2025,Karnataka,Bangalore,560066,1,4
14-11-2025,Karnataka,Bangalore,560073,2,8
14-11-2025,Karnataka,Bangalore,560076,2,7
14-11-2025,Karnataka,Bangalore,560079,2,19
14-11-2025,Karnataka,Bangalore,560087,1,5
14-11-2025,Karnataka,Bangalore,560088,1,0
14-11-2025,Karnataka,Bangalore,560098,1,2
14-11-2025,Karnataka,Bangalore,560104,1,2
14-11-2025,Karnataka,Bangalore,562106,1,13
14-11-2025,Karnataka,Bangalore,562149,1,1
16-11-2025,Karnataka,Bangalore,560013,1,0
16-11-2025,Karnataka,Bangalore,560016,1,1
16-11-2025,Karnataka,Bangalore,560018,1,3
16-11-2025,Karnataka,Bangalore,560026,3,7
16-11-2025,Karnataka,Bangalore,560028,1,0
16-11-2025,Karnataka,Bangalore,560032,3,4
16-11-2025,Karnataka,Bangalore,560040,5,3
16-11-2025,Karnataka,Bangalore,560057,7,3
16-11-2025,Karnataka,Bangalore,560062,1,5
16-11-2025,Karnataka,Bangalore,560083,0,3
16-11-2025,Karnataka,Bangalore,560092,0,2
16-11-2025,Karnataka,Bangalore,560094,2,0
16-11-2025,Karnataka,Bangalore,560095,1,2
16-11-2025,Karnataka,Bangalore,560096,0,3
16-11-2025,Karnataka,Bangalore,560097,1,0
16-11-2025,Karnataka,Bangalore,560099,2,2
16-11-2025,Karnataka,Bangalore,562125,3,7
16-11-2025,Karnataka,Bangalore,562130,4,2
17-11-2025,Karnataka,Bangalore,560013,1,0
17-11-2025,Karnataka,Bangalore,560021,0,21
17-11-2025,Karnataka,Bangalore,560029,2,15
17-11-2025,Karnataka,Bangalore,560033,4,14
17-11-2025,Karnataka,Bangalore,560034,1,5
17-11-2025,Karnataka,Bangalore,560037,3,5
17-11-2025,Karnataka,Bangalore,560050,2,10
17-11-2025,Karnataka,Bangalore,560051,0,5
17-11-2025,Karnataka,Bangalore,560056,2,10
17-11-2025,Karnataka,Bangalore,560060,6,12
17-11-2025,Karnataka,Bangalore,560063,0,1
17-11-2025,Karnataka,Bangalore,560069,0,1
17-11-2025,Karnataka,Bangalore,560070,4,12
17-11-2025,Karnataka,Bangalore,560083,2,6
17-11-2025,Karnataka,Bangalore,560085,3,7
17-11-2025,Karnataka,Bangalore,560091,2,19
17-11-2025,Karnataka,Bangalore,560099,3,3
17-11-2025,Karnataka,Bangalore,560104,0,1
17-11-2025,Karnataka,Bangalore,560105,1,2
17-11-2025,Karnataka,Bangalore,562106,4,12
17-11-2025,Karnataka,Bangalore,562130,3,5
18-11-2025,Karnataka,Bangalore,560010,3,5
18-11-2025,Karnataka,Bangalore,560015,0,2
18-11-2025,Karnataka,Bangalore,560017,3,5
18-11-2025,Karnataka,Bangalore,560036,6,8
18-11-2025,Karnataka,Bangalore,560037,5,7
18-11-2025,Karnataka,Bangalore,560038,1,3
18-11-2025,Karnataka,Bangalore,560039,2,8
18-11-2025,Karnataka,Bangalore,560040,4,15
18-11-2025,Karnataka,Bangalore,560051,3,5
18-11-2025,Karnataka,Bangalore,560055,1,0
18-11-2025,Karnataka,Bangalore,560078,6,24
18-11-2025,Karnataka,Bangalore,560079,3,17
18-11-2025,Karnataka,Bangalore,560084,0,19
18-11-2025,Karnataka,Bangalore,560087,1,2
18-11-2025,Karnataka,Bangalore,560089,0,1
18-11-2025,Karnataka,Bangalore,560094,2,11
18-11-2025,Karnataka,Bangalore,560099,1,7
18-11-2025,Karnataka,Bangalore,560105,1,1
18-11-2025,Karnataka,Bangalore,562130,0,10
18-11-2025,Karnataka,Bangalore,562149,0,3
18-11-2025,Karnataka,Bangalore,562157,0,3
02-10-2025,Karnataka,Bangalore,560045,0,2
17-10-2025,Karnataka,Bangalore,560001,2,5
17-10-2025,Karnataka,Bangalore,560003,1,5
17-10-2025,Karnataka,Bangalore,560019,0,4
17-10-2025,Karnataka,Bangalore,560020,0,1
17-10-2025,Karnataka,Bangalore,560022,1,6
17-10-2025,Karnataka,Bangalore,560026,3,26
17-10-2025,Karnataka,Bangalore,560030,1,9
17-10-2025,Karnataka,Bangalore,560034,1,7
17-10-2025,Karnataka,Bangalore,560035,1,4
17-10-2025,Karnataka,Bangalore,560039,0,8
17-10-2025,Karnataka,Bangalore,560040,3,13
17-10-2025,Karnataka,Bangalore,560046,1,7
17-10-2025,Karnataka,Bangalore,560051,0,4
17-10-2025,Karnataka,Bangalore,560069,0,5
17-10-2025,Karnataka,Bangalore,560073,2,3
17-10-2025,Karnataka,Bangalore,560092,1,3
17-10-2025,Karnataka,Bangalore,560103,0,1
17-10-2025,Karnataka,Bangalore,562107,3,4
17-10-2025,Karnataka,Bangalore,562123,2,10
17-10-2025,Karnataka,Bangalore,562130,5,7
03-11-2025,Karnataka,Bangalore,560011,4,5
03-11-2025,Karnataka,Bangalore,560015,0,3
03-11-2025,Karnataka,Bangalore,560029,1,14
03-11-2025,Karnataka,Bangalore,560038,1,5
03-11-2025,Karnataka,Bangalore,560039,0,6
03-11-2025,Karnataka,Bangalore,560041,1,4
03-11-2025,Karnataka,Bangalore,560043,2,14
03-11-2025,Karnataka,Bangalore,560051,0,4
03-11-2025,Karnataka,Bangalore,560059,0,1
03-11-2025,Karnataka,Bangalore,560061,0,8
03-11-2025,Karnataka,Bangalore,560078,3,23
03-11-2025,Karnataka,Bangalore,560090,5,6
03-11-2025,Karnataka,Bangalore,560092,2,5
04-11-2025,Karnataka,Bangalore,560006,1,1
04-11-2025,Karnataka,Bangalore,560016,3,10
04-11-2025,Karnataka,Bangalore,560023,2,7
04-11-2025,Karnataka,Bangalore,560024,1,1
04-11-2025,Karnataka,Bangalore,560045,9,31
04-11-2025,Karnataka,Bangalore,560046,2,11
04-11-2025,Karnataka,Bangalore,560047,3,16
04-11-2025,Karnataka,Bangalore,560048,1,3
04-11-2025,Karnataka,Bangalore,560057,2,4
04-11-2025,Karnataka,Bangalore,560068,0,22
04-11-2025,Karnataka,Bangalore,560071,0,1
04-11-2025,Karnataka,Bangalore,560075,1,11
04-11-2025,Karnataka,Bangalore,560082,0,3
04-11-2025,Karnataka,Bangalore,560083,0,6
04-11-2025,Karnataka,Bangalore,560089,1,0
04-11-2025,Karnataka,Bangalore,560095,0,4
04-11-2025,Karnataka,Bangalore,560102,1,3
04-11-2025,Karnataka,Bangalore,562107,1,6
04-11-2025,Karnataka,Bangalore,562130,1,2
08-10-2025,Karnataka,Bangalore,560003,2,11
08-10-2025,Karnataka,Bangalore,560024,1,3
08-10-2025,Karnataka,Bangalore,560027,0,8
08-10-2025,Karnataka,Bangalore,560035,0,1
08-10-2025,Karnataka,Bangalore,560036,4,6
08-10-2025,Karnataka,Bangalore,560037,0,11
08-10-2025,Karnataka,Bangalore,560045,11,67
08-10-2025,Karnataka,Bangalore,560051,2,6
08-10-2025,Karnataka,Bangalore,560058,2,13
08-10-2025,Karnataka,Bangalore,560060,2,12
08-10-2025,Karnataka,Bangalore,560062,1,9
08-10-2025,Karnataka,Bangalore,560065,0,2
08-10-2025,Karnataka,Bangalore,560073,6,8
08-10-2025,Karnataka,Bangalore,560077,1,12
08-10-2025,Karnataka,Bangalore,560094,0,7
08-10-2025,Karnataka,Bangalore,560097,4,12
08-10-2025,Karnataka,Bangalore,562107,1,0
07-10-2025,Karnataka,Bangalore,560002,0,9
07-10-2025,Karnataka,Bangalore,560010,7,10
